dataset,file_a,file_b,highly_suspicious,phash_hamming
F_new,5_156.jpg,6_1055.jpg,0,8
F_new,1_157.jpg,6_1098.jpg,0,8
F_new,6_1125.jpg,6_1176.jpg,0,8
F_new,6_115.jpg,6_1177.jpg,0,8
F_new,6_1075.jpg,6_1182.jpg,0,8
F_new,4_1148.jpg,6_1283.jpg,0,8
F_new,3_634.jpg,6_1304.jpg,0,8
F_new,6_1140.jpg,6_1310.jpg,0,8
F_new,6_1319.jpg,6_132.jpg,0,8
F_new,4_1213.jpg,6_1326.jpg,0,8
F_new,5_714.jpg,6_1332.jpg,0,8
F_new,5_131.jpg,6_1337.jpg,0,8
F_new,1_97.jpg,6_1380.jpg,0,8
F_new,6_1140.jpg,6_1389.jpg,0,8
F_new,4_1307.jpg,6_1396.jpg,0,8
F_new,6_107.jpg,6_140.jpg,0,8
F_new,5_591.jpg,6_1401.jpg,0,8
F_new,6_1312.jpg,6_1435.jpg,0,6
F_new,6_1093.jpg,6_1461.jpg,0,8
F_new,6_105.jpg,6_1488.jpg,0,8
F_new,6_1159.jpg,6_1488.jpg,0,8
F_new,6_1037.jpg,6_1492.jpg,0,8
F_new,6_1101.jpg,6_1494.jpg,0,8
F_new,3_352.jpg,6_1495.jpg,0,8
F_new,3_857.jpg,6_1503.jpg,0,8
F_new,3_1019.jpg,6_1511.jpg,0,6
F_new,6_1452.jpg,6_1535.jpg,0,8
F_new,6_117.jpg,6_1536.jpg,0,8
F_new,6_1093.jpg,6_1536.jpg,0,6
F_new,3_401.jpg,6_1536.jpg,0,6
F_new,4_537.jpg,6_1554.jpg,0,8
F_new,0_205.jpg,6_1554.jpg,0,8
F_new,0_548.jpg,6_1554.jpg,0,6
F_new,3_628.jpg,6_1579.jpg,0,8
F_new,5_91.jpg,6_1579.jpg,0,8
F_new,4_1142.jpg,6_1628.jpg,0,8
F_new,5_215.jpg,6_1628.jpg,0,8
F_new,6_1365.jpg,6_1639.jpg,0,8
F_new,3_1019.jpg,6_1640.jpg,0,8
F_new,6_1579.jpg,6_1640.jpg,0,6
F_new,6_1154.jpg,6_1646.jpg,0,6
F_new,6_1283.jpg,6_1658.jpg,0,8
F_new,6_1452.jpg,6_1664.jpg,0,8
F_new,3_711.jpg,6_1671.jpg,0,8
F_new,5_580.jpg,6_1679.jpg,0,8
F_new,6_1068.jpg,6_1687.jpg,0,8
F_new,6_1102.jpg,6_1699.jpg,0,8
F_new,4_742.jpg,6_1702.jpg,0,8
F_new,6_1344.jpg,6_1721.jpg,0,8
F_new,4_646.jpg,6_1731.jpg,0,8
F_new,6_1154.jpg,6_1744.jpg,0,8
F_new,6_1718.jpg,6_1746.jpg,0,8
F_new,1_265.jpg,6_1747.jpg,0,8
F_new,4_499.jpg,6_1748.jpg,0,8
F_new,6_1210.jpg,6_1756.jpg,0,8
F_new,6_1555.jpg,6_1763.jpg,0,8
F_new,6_1389.jpg,6_1789.jpg,0,8
F_new,6_1140.jpg,6_1789.jpg,0,6
F_new,6_1127.jpg,6_1789.jpg,0,8
F_new,6_1331.jpg,6_1801.jpg,0,8
