dataset,duplicate_group_id,kept_file,kept_pixels,removed_file,removed_pixels,sha256
G_new,190,0_773.jpg,1918800,0_774.jpg,1918800,c712bfffbcf62484d85c8192dfc676a2d8771a5a4cbe9a2505c7c54db217347a
G_new,191,3_632.jpg,763813,3_633.jpg,763813,c72502804ae90ec714cf82dd19473714ea4d06b8b64c916986508ab7686fafe8
G_new,192,3_572.jpg,1074906,3_574.jpg,1074906,c9387058019a2f580bca6b9318e333ba4f5346efae99ddedf0d74a0a8d7e39df
G_new,193,0_715.jpg,1918800,0_716.jpg,1918800,c962b379ba9428096aee66f546a350f14e310e52240e84d5c397fb101ee69ea4
G_new,193,0_715.jpg,1918800,0_717.jpg,1918800,c962b379ba9428096aee66f546a350f14e310e52240e84d5c397fb101ee69ea4
G_new,194,3_862.jpg,1484385,3_863.jpg,1484385,cc4269554abc6247a74aadac844e569fcebc78973c59a3f0986b219b70fa48bf
G_new,194,3_862.jpg,1484385,3_864.jpg,1484385,cc4269554abc6247a74aadac844e569fcebc78973c59a3f0986b219b70fa48bf
G_new,195,0_845.jpg,1918800,0_846.jpg,1918800,cc73de28a93c96a140811b0ce415829416e88518ead5ae9650c905e98854a201
G_new,195,0_845.jpg,1918800,0_847.jpg,1918800,cc73de28a93c96a140811b0ce415829416e88518ead5ae9650c905e98854a201
G_new,196,0_866.jpg,1918800,0_867.jpg,1918800,cc843f58d81223bafa5aee77e9b565add823fc685959b6bc9bf9df106252396b
G_new,196,0_866.jpg,1918800,0_868.jpg,1918800,cc843f58d81223bafa5aee77e9b565add823fc685959b6bc9bf9df106252396b
G_new,197,3_538.jpg,623124,3_539.jpg,623124,cc9b2454a8597c991c76954c1ee51dafa1563d76b533f78f7a59f56da8846ab7
G_new,198,3_757.jpg,670005,3_758.jpg,670005,d1e743c75f7fbbc239714a189c5929c62f946969fea60accba97ea42ab8235c5
G_new,198,3_757.jpg,670005,3_759.jpg,670005,d1e743c75f7fbbc239714a189c5929c62f946969fea60accba97ea42ab8235c5
G_new,199,0_833.jpg,1918800,0_834.jpg,1918800,d2b7f2095f70661cc390ff152b485422ce99dc524cc95ce72459985436f6aa6c
G_new,199,0_833.jpg,1918800,0_835.jpg,1918800,d2b7f2095f70661cc390ff152b485422ce99dc524cc95ce72459985436f6aa6c
G_new,200,3_608.jpg,1198272,3_609.jpg,1198272,d3842d93323de64cd00d508a7837ba156a2fa161588063ec356176111b451b95
G_new,201,0_670.jpg,1918800,0_671.jpg,1918800,d3af419e0ac0686b7bb38f2032ba9357a252a6e653a0dd745b1b022a3149bdfb
G_new,202,3_923.jpg,728654,3_924.jpg,728654,d608ab87eb16c28db1c86764f91e08d45227cdeef4b9398950f3aefe38866b08
G_new,202,3_923.jpg,728654,3_925.jpg,728654,d608ab87eb16c28db1c86764f91e08d45227cdeef4b9398950f3aefe38866b08
G_new,203,3_820.jpg,465117,3_821.jpg,465117,d6363c77cb858483791463ffa94b17ba9c758074b2b0f95786ca289aec80c321
G_new,203,3_820.jpg,465117,3_822.jpg,465117,d6363c77cb858483791463ffa94b17ba9c758074b2b0f95786ca289aec80c321
G_new,204,0_815.jpg,1918800,0_816.jpg,1918800,d68b30ee6ba0e21aeb53e50483cb8509e94a7f6273e6ae19d9f453b4b8cd588a
G_new,204,0_815.jpg,1918800,0_817.jpg,1918800,d68b30ee6ba0e21aeb53e50483cb8509e94a7f6273e6ae19d9f453b4b8cd588a
G_new,205,3_212.jpg,862692,3_325.jpg,862692,d6d5d5e52b831265cec98c4113ffe82951b2af70d92aa68be73199012496326f
G_new,206,3_600.jpg,562034,3_601.jpg,562034,d6ff605174a98b87d5d382665c1347d76f9ce9693c79a7fe5e90b041b21a4347
G_new,207,3_596.jpg,955134,3_598.jpg,955134,d8062882de922d4c3b0ae275cd6efb57821dc60e8ddad35fe12047f34e983e73
G_new,208,3_727.jpg,543789,3_728.jpg,543789,d92a22a3fce26a8f5f35687a1c625860596e4cec831699efade93174beaea38b
G_new,208,3_727.jpg,543789,3_729.jpg,543789,d92a22a3fce26a8f5f35687a1c625860596e4cec831699efade93174beaea38b
G_new,209,0_800.jpg,1918800,0_801.jpg,1918800,dd0a61448597d3bb4335310e679f2d5c62fcb29a35ead2bf68cb888a698fabe8
G_new,210,0_851.jpg,1918800,0_852.jpg,1918800,dd1ebcc974663e10b1e61c7b82188bc15cc29f2168962cbe24d0236cad84598c
G_new,210,0_851.jpg,1918800,0_853.jpg,1918800,dd1ebcc974663e10b1e61c7b82188bc15cc29f2168962cbe24d0236cad84598c
G_new,211,3_547.jpg,563550,3_548.jpg,563550,ddb57133711f307a6ffbd20ebf6879c4cf400ae7e04b128a617b41df9345dbc5
G_new,212,0_875.jpg,1918800,0_876.jpg,1918800,de0db1a6b8126075be56862c65730bf6d00a3c021b0f14ad285f8d14505ff338
G_new,212,0_875.jpg,1918800,0_877.jpg,1918800,de0db1a6b8126075be56862c65730bf6d00a3c021b0f14ad285f8d14505ff338
G_new,213,3_202.jpg,871024,3_346.jpg,871024,def5484ca129c4127d0bce9f1f5654acddd7d705d63fd85fe95e4cde7ee8e63c
G_new,214,3_754.jpg,669060,3_755.jpg,669060,df5757cc3fe8d2ffe742b99ab2f9c0c3e23ef96053f460a6256a5d96fc90cecd
G_new,214,3_754.jpg,669060,3_756.jpg,669060,df5757cc3fe8d2ffe742b99ab2f9c0c3e23ef96053f460a6256a5d96fc90cecd
G_new,215,3_794.jpg,809381,3_795.jpg,809381,dfd7e04d8a44ca85cb1e683a4190446d3aefb4e68332210bbf1de5f1aa58a232
G_new,215,3_794.jpg,809381,3_796.jpg,809381,dfd7e04d8a44ca85cb1e683a4190446d3aefb4e68332210bbf1de5f1aa58a232
G_new,216,0_896.jpg,1918800,0_897.jpg,1918800,e048850ed939c1df0269032b55e3c5ad3d5ddb99aedcb64546c31dd27b9b8be3
G_new,217,3_208.jpg,1417625,3_333.jpg,1417625,e1e3915f280f2a35f361541528dd5a20c3e06a77cacb4f2c185c9e726dd6af5d
G_new,218,3_201.jpg,776734,3_347.jpg,776734,e2759e239c4124bf2b66cfb585039529b4630fb7cfd3b163ecf6d62301a46582
G_new,219,0_902.jpg,1918800,0_903.jpg,1918800,e2939339dc7150a27fdc04e354ac2873ea2c3182bc495b9cbc18c166f415fdb2
G_new,220,3_750.jpg,1047252,3_751.jpg,1047252,e399374e40c01bb05482d236c43303e64a877887484c3026e0dc28d59e370575
G_new,220,3_750.jpg,1047252,3_752.jpg,1047252,e399374e40c01bb05482d236c43303e64a877887484c3026e0dc28d59e370575
G_new,221,3_743.jpg,875880,3_744.jpg,875880,e5d87c738c58b2eac8e0cf73517a1b52b5c6ce1dd0f200a2b4e1a2bc8eea0412
G_new,221,3_743.jpg,875880,3_745.jpg,875880,e5d87c738c58b2eac8e0cf73517a1b52b5c6ce1dd0f200a2b4e1a2bc8eea0412
G_new,222,3_663.jpg,2065455,3_664.jpg,2065455,e81c5c51d8de605c88ebd56209c6a3f5d4f8084653d22d47fab84631914a86e6
